Dentist_Id,Crown_Count,Filling_Count,Root_Canal_Count,Extract_Count,Per_Visit_Payment
126507,55,289,17,23,268.2404938
126508,93,33,5,5,214.2737662
126509,0,0,0,0,93.28333333
126510,7,57,9,6,178.30125
126511,33,59,0,1,222.8613229
126512,45,541,11,0,213.9365243
126513,0,7,0,0,138.6333333
126514,0,0,0,0,140
126515,48,251,11,19,310.5613433
126517,0,0,0,0,60.5
126518,0,13,0,1,
126519,79,780,69,134,334.4955397
126520,0,0,0,0,138.2
126521,2,2,0,0,145.7222222
126522,35,218,20,25,269.5103629
126523,167,486,83,18,223.1580347
126524,6,13,3,0,189.8959677
126527,25,311,23,59,294.0706122
126528,56,337,49,34,236.2354821
126529,290,353,244,70,404.9713959
126530,1,72,2,1,324.8817568
126531,0,777,0,169,180.6001486
126532,44,145,9,28,257.3954064
126533,1,1,2,0,228.2075406
126534,0,2,0,0,108.9363636
126535,4,7,0,1,303.3888889
126536,79,362,9,1,227.8484866
126539,29,57,2,5,202.5918103
126542,85,128,10,12,280.4129456
126544,0,16,0,0,181.3666667
126545,3,15,2,7,204.2117021
126546,88,569,41,28,244.1499286
126550,14,100,6,6,166.4124424
126552,0,1,0,0,238.9851453
126553,41,130,2,17,173.7196524
126554,45,161,3,2,183.8335766
126556,0,511,0,0,139.887757
126557,69,811,41,32,192.8248212
126558,18,18,2,0,161.4607759
126559,140,865,33,83,218.0334486
126560,54,181,18,23,233.8414986
126561,56,148,7,1,237.4510435
126563,0,0,0,0,245.9205882
126564,41,174,34,0,121.9634252
126565,22,103,11,14,171.7054054
126566,52,144,9,20,264.5506873
126567,58,214,9,4,227.9440123
126571,121,743,23,40,266.8526354
126572,20,83,3,4,557.8701389
126573,66,110,3,0,226.4667223
126579,0,0,0,0,280.0008264
126580,8,21,2,6,271.1794872
126582,116,550,19,17,430.2432153
126584,292,1222,35,51,222.4247201
126588,30,32,7,8,341.694052
126590,0,0,0,0,398.3125
126591,0,2,4,0,432.26
126592,78,65,29,12,235.3613222
126593,29,115,2,1,173.6984326
126594,7,27,0,6,257.9152778
126596,0,0,0,0,587.7375
126598,15,512,7,34,471.4627907
126600,17,61,8,4,216.06
126602,0,0,0,0,75.3
126603,0,0,0,20,30
126604,0,0,0,0,345.9375
126605,54,207,18,65,197.4883929
126606,0,455,0,0,151.5279282
126608,10,15,1,0,282.9189189
126610,94,283,46,70,283.9298896
126611,0,0,0,0,188.3888889
126612,0,394,0,0,225.2677288
126613,0,30,0,9,196.7225
126614,3,18,0,3,251.5084211
126615,1,32,0,4,211.8238095
126616,28,82,5,3,333.2809816
126617,0,10,0,0,213.11875
126618,107,108,61,22,336.8902036
126621,6,39,0,4,339.7466667
126622,19,138,7,10,184.9335202
126623,0,11,0,8,269.2111111
126624,0,0,0,0,111
126625,282,457,36,56,198.593994
126626,116,438,27,23,235.075
126627,0,0,0,0,284
126628,0,0,0,0,
126629,2,6,2,0,140.6958333
126630,8,62,1,9,191.3182927
126631,2,14,0,0,171.1875
126633,91,362,52,13,204.8021672
126635,0,0,0,0,698.0510204
126636,4,25,4,4,183.2295775
126637,0,6,0,0,342.2545455
126639,10,9,1,3,156.3896296
126640,0,1,0,0,57.25
126641,4,24,0,0,144.1602273
126642,5,7,0,0,195.5352941
126644,20,82,4,12,192.0185022
126645,0,0,0,0,164.8492832
126646,3,19,0,2,204.9066667
126647,24,77,1,9,207.397861
126648,0,1,0,2,241.66875
126651,2,20,2,4,319.6854167
126653,37,61,5,10,195.9950237
126655,70,426,12,13,191.92
126656,8,35,2,0,237.2281481
126657,0,28,0,4,371.0954545
126658,0,0,0,0,91
126659,18,231,21,23,215.8346084
126660,0,53,0,16,178.9691176
126661,8,46,9,4,287.4922619
126662,28,71,6,4,214.0315041
126663,9,60,8,5,367.3065217
126664,2,20,2,4,326.8966667
126665,4,37,0,0,163.265942
126666,0,7,0,0,471.8574074
126667,0,0,0,0,295.1333333
126669,0,1,0,0,9
126670,0,5,0,0,270.25
126671,13,21,13,2,281.0859155
126672,3,18,0,0,139.512
126673,0,0,0,0,289.2662651
126674,5,38,0,0,176.7758929
126675,33,69,39,0,128.3407407
126676,4,57,0,5,136.4257923
126677,8,187,7,27,308.6923507
126678,19,136,8,0,200.7917969
126681,0,0,0,0,220.3615385
126682,0,0,0,10,533.0808081
126683,6,91,12,9,190.7956395
126685,0,0,0,0,217.6
126687,43,131,11,10,133.2904736
126688,95,394,4,0,335.9198463
126689,12,150,4,6,
126690,26,76,4,1,214.9687266
126691,133,430,23,24,289.6027431
126692,1,1,0,0,135.8541985
126693,6,42,5,0,272.8923423
126694,120,352,15,4,211.8126558
126695,88,405,8,0,245.0785843
126699,70,306,11,41,243.8376221
126700,346,924,78,65,184.9731983
126701,0,4,0,0,264.2
126702,5,18,2,2,
126703,34,293,18,21,208.2817734
126704,61,175,3,7,129.6628159
126705,28,116,9,17,140.5309896
126706,4,70,3,47,144.7047529
126708,9,51,0,2,181.9004831
126709,113,147,13,3,183.7913949
126710,112,93,25,52,480.5901786
126711,9,151,5,3,305.8253623
126713,18,83,3,18,234.9142857
126714,0,0,0,0,401.2876923
126715,8,113,3,2,117.2685106
126716,0,0,0,132,933.4890625
126717,8,9,0,4,147.425
126718,35,176,3,2,254.6701903
126720,0,0,0,0,277.5909964
126721,0,2,0,1,111.36
126723,0,0,0,0,495.5103478
126725,0,1,0,0,129
126726,0,5,0,0,75.81875
126727,46,515,13,200,317.6241038
126728,1,10,2,3,93.44347826
126729,0,59,0,6,286.89
126731,0,7,0,2,261.675
126732,0,24,0,3,102.3433333
126733,0,7,0,25,185.3375
126734,1,25,0,1,144.4932203
126735,0,0,0,0,160.9846154
126736,59,193,12,1,338.5967742
126737,0,0,0,0,260.8181818
126738,19,158,5,0,169.5805691
126739,33,114,7,0,187.7113445
126741,0,0,0,0,200
126742,79,150,19,0,223.4414024
126743,12,76,4,0,208.2581169
126744,0,0,0,0,82.7875
126746,115,430,40,72,251.1437579
126747,8,188,7,2,264.9622
126748,15,43,9,9,296.046875
126749,106,1267,50,2,155.0463378
126750,0,0,0,0,438.75
126751,11,75,2,2,158.8299517
126752,0,0,0,0,178.9817757
126753,110,289,10,3,212.3318606
126754,0,1,0,0,359.7133333
126758,52,160,13,1,239.1426891
126759,0,2,0,0,288.0789474
126760,25,489,4,2,236.8699486
126761,0,0,0,0,490.2015369
126764,47,148,3,8,251.1117464
126765,0,0,0,0,601.580625
126766,0,0,0,0,
126767,36,99,1,10,203.0834491
126768,117,480,49,46,289.1548948
126769,20,278,3,123,364.7904466
126770,52,303,15,44,279.3606383
126772,41,604,5,38,279.0831976
126773,173,106,38,43,232.1664962
126774,12,51,5,0,265.0202439
126775,0,0,0,0,97.99061898
126776,65,257,22,62,205.079304
126777,0,1,0,0,178.1
126778,0,0,0,0,646.788587
126779,0,0,0,25,354.6923077
126780,0,0,0,22,479.9966667
126781,108,758,11,116,293.6663269
126782,0,28,0,6,265.8284173
126783,36,296,5,23,279.7651762
126784,0,0,0,0,220.2406757
126785,68,216,17,31,207.3427036
126786,25,252,10,65,196.6717896
126787,30,145,5,19,427.4155844
126789,44,486,3,27,159.3549115
126791,0,3,0,0,129.0660714
126793,28,104,8,24,199.4130196
126794,149,714,50,75,276.6180889
126795,34,125,19,17,256.7338509
126796,7,22,6,12,517.0066667
126798,98,262,32,41,180.9963966
126799,3,10,0,8,275.7647059
126800,0,16,0,8,98
126801,0,5,0,1,171.625
126803,15,29,1,6,136.0198953
126804,0,0,0,0,342.65
126805,98,962,31,68,178.4003932
126807,119,347,80,45,301.75752
126808,6,98,1,2,203.4470909
126809,1,3,0,1,472.6741728
126810,0,0,0,0,72
126811,0,29,0,10,390.4390244
126812,14,147,4,12,391.7833333
126813,25,197,12,18,319.3647228
126814,0,3,0,0,138.7333333
126815,0,11,0,1,338.9894737
126816,25,199,4,14,294.9942238
126818,21,77,11,30,176.1741408
126819,82,383,12,23,208.1228679
126820,16,32,9,4,258.2209524
126821,39,109,4,4,247.3163366
126822,0,0,0,1,37.55
126823,19,123,17,7,177.0375342
126825,1,1,0,0,558
126826,78,326,13,26,273.9831617
126827,0,0,0,0,111.8722222
126828,1,64,2,13,232.8203704
126829,0,4,0,2,392.8554077
126830,22,39,0,0,237.2910837
126831,0,0,0,0,390.675
126833,1,1,0,0,241.3
126834,21,86,2,6,217.4900189
126836,45,138,2,0,248.7231172
126837,0,18,0,9,235.125
126838,18,254,12,14,194.2107323
126839,2,6,2,0,155.485
126842,21,63,1,2,182.9679558
126843,72,373,9,24,160.3598726
126844,0,2,0,24,631.5040927
126845,40,329,16,30,256.0362637
126846,18,173,7,6,213.5126844
126850,29,69,6,41,169.9168449
126851,0,0,0,0,136
126852,97,931,18,15,170.7960804
126855,0,0,0,0,362.8411765
126857,162,640,11,17,241.9150455
126860,0,0,0,0,81.8
126862,37,394,12,16,227.3171277
126863,23,233,7,24,312.2944729
126864,206,958,18,13,155.2163733
126865,0,4,0,0,263.6
126866,185,600,31,11,156.655861
126867,46,523,20,42,196.6696277
126868,6,15,0,0,139.496
126869,4,24,0,1,225.0394737
126870,6,27,3,1,446.2393939
126871,42,271,15,9,191.8386831
126872,15,40,0,0,189.570614
126873,18,140,12,8,202.0682927
126874,88,472,32,40,203.0211579
126876,5,10,8,2,
126877,78,350,8,4,194.7880809
126879,1,27,0,2,215.7363636
126881,5,41,0,0,316.7935714
126882,0,3,0,0,287.2
126884,59,470,31,18,286.3467937
126893,497,1434,160,181,249.7831374
126894,0,8,0,0,400
126896,55,497,5,47,257.3067887
126897,116,297,18,10,261.6224568
126898,180,1462,233,3,250.599098
126899,44,781,2,69,366.4107058
126902,0,0,0,0,349.3286517
126903,206,576,91,63,239.8074494
126906,17,145,1,11,218.5487281
126908,41,154,6,19,401.2597633
126909,0,0,0,0,340.7085165
126910,279,518,105,39,162.3390275
126911,91,162,13,4,269.0522896
126912,58,443,26,58,182.9931596
126915,371,760,56,56,205.4224931
126916,0,1,0,0,
126917,96,542,40,34,204.8833333
126918,0,0,0,0,298.5
126919,17,21,1,0,198.9359155
126921,126,193,27,5,185.8867329
126922,0,0,0,0,121.5
126923,40,210,4,36,557.1873626
126924,63,221,19,23,380.120059
126925,2,25,0,0,227.5315789
126926,0,0,0,0,350.4114286
126927,7,36,1,3,184.4866667
126928,25,120,3,4,180.6285714
126931,0,0,0,0,152.1111111
126932,87,560,9,50,194.7316315
126935,42,92,1,7,349.0793249
126936,0,242,0,0,177.1787305
126938,1,48,2,0,435.45
126939,8,16,10,7,315.8595238
126940,0,0,0,0,316.8
126941,46,89,21,26,323.5054706
126942,27,35,5,0,237.3696296
126943,0,5,0,0,220
126944,5,48,1,2,214.8071429
126946,0,11,0,0,444.024053
126947,7,55,3,0,239.17
126948,70,422,30,35,198.3207182
126949,4,6,0,0,705.0181818
126953,0,10,0,8,59.43170732
126954,0,5,0,0,221.4
126957,32,102,1,2,249.9147547
126958,0,0,0,0,492
126959,109,1162,42,103,354.4403403
126960,47,257,38,78,292.3256856
126964,0,36,0,0,178.3641667
126965,0,0,0,0,532.8720983
126966,0,0,0,0,281.6
126969,217,1617,78,121,302.5631349
126970,36,3752,2,127,402.9488209
126972,13,44,7,2,224.4266667
126974,36,52,2,4,228.4700265
126975,244,3810,171,198,531.9101651
126976,0,0,0,0,245.2458333
126977,22,371,8,42,233.8563406
126978,0,2,0,0,
126979,23,71,7,13,339.3509434
126982,313,255,188,119,235.4459173
126983,7,21,0,7,193.1908088
126985,51,57,20,20,235.0049242
126986,17,59,7,9,
126987,0,1,0,0,81.8
126988,0,246,0,7,328.5454064
126989,2,28,0,2,170.1508772
126990,261,1348,46,94,227.3659063
126991,2,5,0,0,332.84
126993,2,21,0,3,316.8362069
126994,44,78,24,0,153.4593322
126995,13,107,1,20,415.3140625
126996,0,0,0,0,232.5064669
126997,0,0,0,0,675.2535928
126998,5,16,8,0,560.9556031
126999,0,618,0,0,217.977353
127001,0,0,0,0,412.2945161
127003,61,435,12,19,371.593781
127004,0,58,0,24,155.3756654
127005,33,80,30,9,131.8399394
127006,0,0,0,0,330.625641
127008,0,0,0,280,672.8314463
127010,209,654,47,1,288.410466
127011,13,93,5,9,166.7146766
127015,88,268,12,11,229.6456693
127016,0,1,0,0,476.5431818
127017,0,10,0,0,243.52875
127019,4,33,4,4,177.6047059
127020,0,0,0,0,422.6923219
127021,0,0,0,0,54.2
127022,238,683,67,46,199.0716748
127023,0,0,0,0,148.84
127025,37,685,8,49,202.008
127026,3,73,0,3,316.9234043
127027,0,0,0,0,2773.6
127028,114,730,22,10,215.0885897
127029,26,122,13,25,210.8041667
127030,1,1,0,1,338.7538462
127031,58,65,40,29,346.6831325
127032,38,117,13,3,254.4077364
127033,112,554,43,28,324.6393827
127035,0,0,0,0,392.4451577
127036,52,748,14,166,303.8226431
127037,0,2,0,0,614.2917553
127038,78,406,8,25,130.7813823
127039,0,0,0,0,504.7065871
127040,84,404,13,34,161.2239028
127042,2,6,0,2,287.1315789
127043,42,148,6,3,170.4920879
127044,0,0,0,0,212
127045,0,0,0,0,
127046,5,37,1,2,211.5324818
127047,1,1,2,0,261.26
127048,6,23,2,6,205.8714286
127050,12,237,1,12,223.9321705
127051,6,108,5,34,261.0493064
127052,0,1,0,0,124
127053,2,19,2,7,196.082
127054,0,1,0,0,102.8044444
127055,3,25,4,14,124.9508197
127056,0,0,0,0,354.2735294
127057,16,82,9,8,214.6404158
127058,50,150,15,2,253.108134
127060,6,94,3,11,206.5707729
127061,0,0,0,0,266.6666667
127063,18,45,3,3,198.9859589
127064,0,79,0,0,162.9626183
127066,36,56,3,0,228.7558887
127067,0,1568,0,426,
127069,0,0,0,0,135.5333333
127070,6,63,1,3,249.9735632
127072,6,42,0,0,252.2521164
127073,116,769,32,16,188.1566133
127074,2,2,2,2,198.3
127075,15,82,4,9,169.0321086
127076,0,0,0,49,543.3272727
127077,0,2,0,0,337.3846154
127079,4,113,0,0,177.4680743
127080,0,10,0,0,201.25
127081,0,0,0,13,716.6764706
127082,0,9,0,0,165.2285714
127083,8,46,5,2,297.2778689
127084,11,6,4,1,240.4319149
127085,4,3,0,0,160.4
127086,0,3,0,0,167.3333333
127088,0,2,0,0,273.6
127089,3,39,2,0,357.9757576
127092,17,22,3,2,211.91
127093,0,1,0,0,295.4125
127094,2,70,0,3,354.1860759
127095,0,2,4,0,506.2177604
127096,0,1,0,35,758.9607143
127097,0,0,0,0,561
127098,37,344,15,44,205.2546667
127099,3,1,0,0,177.1875
127100,1,18,2,3,162.897619
127102,1,7,0,1,661.425
127103,0,1,0,2,106.4166667
127104,0,1,0,0,111.2
127105,9,35,8,5,494.230303
127106,0,0,0,0,1250
127107,9,63,1,23,287.7879121
127108,7,27,1,3,160.5789474
127109,0,0,0,0,57.5
127110,2,15,0,2,264.05
127111,0,0,0,0,283.425
127112,17,29,14,1,175.2702454
127114,10,39,3,5,113.1118343
127115,1,1,0,0,166.0833333
127116,0,5,0,0,201.38
127117,6,3,0,0,195.0284722
127118,257,1011,19,81,298.667809
127119,65,307,20,26,215.9123077
127120,8,151,1,5,216.4828244
127121,70,253,16,52,244.7512891
127122,0,45,0,0,263.50375
127123,0,11,0,0,216.7090909
127126,0,495,0,0,195.6590257
127127,0,1,0,0,473.3922269
127130,0,451,0,0,137.695727
127131,82,291,12,16,141.505
127132,9,63,6,16,124.1494253
127133,0,1,0,53,297.0875899
127134,0,3,0,0,258.1142857
127135,0,0,0,0,648.6666667
127136,0,0,0,0,381.1841912
127137,4,17,2,1,158.6897727
127138,0,0,0,0,382.4836735
127140,29,118,8,1,207.3526475
127142,46,481,15,6,208.3159618
127143,32,315,13,64,428.545987
127144,7,206,7,16,145.4901442
127145,30,213,1,17,182.1208978
127146,16,160,9,20,188.1754279
127147,0,0,0,0,161.5119266
127148,143,236,14,1,203.3600992
127149,48,401,12,28,220.8929322
127150,16,71,12,17,135.0249057
127151,0,8,0,0,336.1196092
127152,7,40,3,9,255.6347134
127154,41,222,11,12,149.0327305
127156,46,331,12,22,154.517264
127157,5,268,3,14,270.4202809
127158,14,120,6,20,191.7100346
127159,21,54,5,0,155.5658915
127160,46,124,16,30,218.2564644
127161,0,0,0,0,513.4016807
127162,343,1330,39,20,148.3160762
127164,11,314,6,16,397.7987842
127166,0,8,0,0,188.2285714
127167,48,719,23,0,155.5937793
127168,21,175,2,20,172.4216567
127170,10,62,3,26,68.375
127171,0,15,0,0,462.6092665
127172,10,66,3,15,241.8076613
127173,30,138,16,10,163.7476872
127174,17,167,1,11,212.3870849
127175,0,9,0,0,607.8187665
127176,42,136,2,41,233.9761978
127178,0,0,0,0,205.459816
127180,84,357,31,73,245.291418
127181,100,455,16,25,178.9506981
127182,0,2,0,0,130.15
127183,105,423,18,1,175.0171353
127184,116,135,34,133,246.2374339
127186,0,0,0,0,322.5185185
127187,30,96,18,9,233.0060345
127188,59,142,4,17,208.7378231
127189,43,75,31,19,348.7878289
127191,0,0,0,0,302.4
127192,0,1,0,0,
127194,111,424,17,15,141.4236634
127195,0,0,0,0,89.6
127196,11,75,0,9,218.2525253
127198,0,4,0,0,398.1450207
127200,31,156,0,16,234.8548803
127201,39,256,32,43,223.8810891
127205,37,50,1,0,186.8247642
127207,25,199,4,25,418.2622568
127209,2,7,2,3,278.2647059
127210,71,222,13,24,143.0554176
127211,110,429,8,5,301.8334498
127212,56,485,4,23,406.0771622
127214,0,0,0,0,77.5
127215,0,0,0,0,510.5142132
127217,60,153,24,22,245.362069
127219,36,235,11,8,157.1016006
127220,2,91,4,12,448.4445455
127223,146,375,24,73,241.4773356
127224,3,72,6,2,210.6706667
127225,21,71,1,8,181.0709402
127226,0,0,0,0,288.4625
127227,48,387,6,13,174.2052478
127228,74,615,14,36,186.5908877
127233,32,83,22,21,214.91893
127234,47,234,15,97,324.8589933
127235,0,0,0,3,624.3329268
127237,15,40,1,6,223.4489231
127238,49,371,12,52,179.5714364
127239,1,169,0,1,108.7756156
127240,51,140,10,28,150.923394
127242,3,16,2,0,417.3428571
127243,1,3,0,0,251.5363636
127244,82,540,29,55,197.2297956
127245,0,431,0,0,126.8447804
127246,0,166,0,0,
127247,43,79,22,20,385.0524096
127248,58,283,13,23,334.8217949
127252,14,129,12,3,173.0110677
127253,66,149,20,0,154.9030596
127254,0,10,0,11,214.94
127255,46,540,17,30,523.4982838
127256,32,2704,10,20,415.0954969
127257,18,126,10,44,219.3141129
127258,2,23,0,0,124.2285714
127259,21,197,15,21,141.2701923
127261,0,0,0,0,467.0482172
127263,20,30,4,14,353.9907143
127264,0,0,0,0,334.5685345
127265,56,132,10,0,213.3073566
127266,72,134,11,33,143.6090513
127267,9,482,0,0,436.9301127
127268,0,4,0,0,207.2
127269,0,0,0,0,614
127270,35,58,5,1,235.0679537
127272,140,724,13,9,252.8814957
127274,154,239,73,92,197.6897937
127275,21,267,6,78,228.676862
127276,21,89,1,0,211.6328169
127277,71,228,14,25,136.8326274
127279,57,301,26,31,196.2973273
127280,12,172,6,27,201.9076772
127281,21,32,18,17,245.3773333
127282,0,0,0,0,510.7576998
127283,0,0,0,0,52
127285,0,33,0,0,304.51
127286,0,0,0,0,70.5
127288,0,57,0,0,116.140493
127289,19,62,3,0,93.68049041
127290,40,199,8,4,221.4686944
127291,0,0,0,0,165.2257813
127292,2,11,0,3,263.0954545
127293,90,333,12,49,240.5621082
127295,0,0,0,0,440.8937578
127297,23,20,2,2,238.1472973
127298,291,492,161,30,214.5168618
127299,87,266,22,7,149.4732508
127300,2,55,0,8,286.1202703
127301,274,856,74,1126,267.5046846
127302,87,130,15,119,278.9774123
127306,71,241,12,133,268.4485347
127307,19,121,7,7,216.3305122
127309,29,69,3,0,122.973913
127310,15,34,1,5,139.8300633
127311,71,1503,48,42,583.1640293
127312,29,683,12,60,416.470878
127313,89,761,24,96,233.1294877
127315,0,0,0,0,382.4666667
127316,0,0,0,0,131.4333333
127317,15,153,7,21,168.0659036
127318,58,576,14,0,309.6466667
127319,0,1,0,0,171.2
127321,70,399,23,53,241.7905714
127323,0,118,0,61,195.7943214
127324,3,12,0,8,124.5886792
127325,0,0,0,0,155.94375
127327,0,246,0,0,156.5578149
127328,0,8,0,0,87.56285714
127329,0,0,0,0,131
127332,0,2,0,2,102.8214286
127334,0,2,0,0,356.65
127335,7,158,0,8,292.6351706
127336,25,317,11,23,374.0871121
127337,0,0,0,0,482.0768041
127338,1,5,2,0,392.203087
127341,17,117,6,12,321.2559486
127343,0,1,0,0,412.8215686
127345,39,211,40,87,337.6995562
127346,1,4,0,0,171.875
127347,6,6,3,63,288.956
127348,0,0,0,0,416.7042587
127349,0,23,0,1,167.5465517
127351,86,166,13,6,272.5601583
127352,19,55,4,6,234.4709402
127353,21,24,0,0,352.8169811
127354,3,10,0,3,371.1714286
127355,162,314,22,29,197.1212276
127356,0,1,0,0,315.8574899
127357,33,253,10,27,166.2842159
127358,73,525,24,42,240.025
127359,79,700,50,70,317.8778906
127360,14,47,7,7,267.465
127362,11,142,4,10,299.8385762
127363,95,433,13,7,227.4003505
127364,1,60,0,11,345.7679012
127365,32,49,6,13,236.1427632
127368,0,0,0,0,301.3
127369,0,0,0,0,345.3451351
127370,26,355,8,48,256.2570743
127371,179,1215,26,57,189.2416809
127372,16,34,4,1,173.1730022
127377,0,694,0,0,207.9441989
127378,0,0,0,0,24.8
127379,0,0,0,0,333.275
127380,35,101,3,1,158.3601711
127381,42,179,9,19,282.2808146
127382,15,80,0,20,211.286645
127383,0,0,0,0,115.7956522
127385,73,287,20,0,140.6622881
127386,121,155,2,16,220.2939344
127388,2,20,2,0,143.1590164
127390,9,525,3,113,507.2700952
127392,28,259,6,11,263.955
127393,6,67,0,2,241.7081013
127394,57,129,29,10,214.4385714
127395,19,51,11,0,169.7607547
127396,68,68,8,7,223.4477435
127397,0,0,0,0,243.2
127400,8,354,14,83,289.3960961
127401,0,7,0,0,327.8
127402,0,2,0,2,
127404,0,12,0,0,1177
127406,11,157,2,8,
127409,0,0,0,0,506.3123989
127410,0,0,0,0,194.4333333
127411,2,13,0,0,210.9270073
127412,7,83,1,0,219.9213018
127413,69,1054,29,24,336.8616553
127415,0,673,0,0,289.4309708
127417,24,85,8,8,260.3079287
127419,122,103,9,15,359.9615654
127421,1,5,2,0,292.8571429
127422,4,38,5,0,150.4568306
127423,21,84,6,0,236.2298507
127424,49,441,3,47,173.7690716
127425,0,12,0,0,253.93125
127429,9,58,2,2,139.9811518
127430,0,0,0,0,67.5
127431,1,1,0,0,232
127432,1,1,0,1,525.15
127433,0,131,0,0,125.6653502
127434,0,110,0,0,175.2394021
127435,0,0,0,0,259.4
127436,7,95,2,17,187.276824
127437,67,219,12,8,176.1919633
127438,15,64,4,0,132.368797
127439,31,150,7,3,209.5944118
127441,2,7,2,0,239.3
127442,5,42,2,12,378.6542857
127443,0,559,0,0,134.6856527
127444,43,325,27,39,200.8526094
127445,7,18,0,18,392.5402597
127446,0,406,0,66,148.6018475
127447,0,9,0,0,563.4353774
127449,67,611,19,13,184.5749004
127450,155,390,52,10,178.5236325
127451,0,0,0,0,726.9
127452,244,178,39,33,270.6459599
127453,41,475,21,76,197.8286156
127455,3,7,0,0,256.3
127460,1,79,0,46,151.7157895
127462,33,24,5,1,167.9658249
127464,14,86,0,0,296.7753695
127465,0,0,0,0,507.0142857
127466,0,2,0,0,281
127469,18,39,8,0,321.3664063
127470,52,146,42,4,430.5579275
127473,0,0,0,0,267.6
127474,80,562,25,37,169.743821
127475,4,40,3,1,332.15
127476,35,413,5,17,177.9332447
127477,0,0,0,0,253.5437637
127478,9,30,4,1,274.3932039
127479,0,0,0,0,364.2910714
127480,6,19,5,0,345.1213333
127481,0,0,0,0,
127482,0,6,0,0,389.2
127483,7,19,3,3,364.5393617
127484,36,281,2,14,170.2036238
127485,0,0,0,0,1492
127486,0,0,0,0,176.56
127487,20,72,5,23,254.6653543
127488,46,504,20,0,152.211008
127489,26,223,8,35,192.5208941
127490,0,0,0,0,209.7755224
127491,5,80,1,19,159.7625
127492,16,12,2,0,
127494,4,7,1,10,
127495,2,17,0,0,211.5216216
127496,3,2,0,4,233.075
127498,63,314,27,8,
127499,4,7,3,0,282.0083333
127504,8,45,2,28,326.312
127505,0,20,0,0,187.3837838
127506,12,26,4,0,529
127507,0,3,0,0,334.6666667
127508,0,153,0,11,185.8656442
127509,0,1,0,0,78
127514,53,569,43,86,306.4504019
127515,0,4,0,1,271.6571429
127517,4,31,6,6,165.455814
127520,71,95,11,0,225.5253472
127521,0,18,0,0,196.926087
127522,59,336,13,14,179.8588501
127523,0,7,0,2,154.9333333
127524,0,0,0,0,559.4928571
127525,0,0,0,0,868.65
127526,0,0,0,0,380.8495413
127527,0,0,0,0,124
127528,23,49,2,7,166.7324691
127529,16,41,3,3,181.8609453
127533,0,76,0,4,162.9548276
127534,0,69,0,3,254.7703125
127535,11,52,5,13,162.5878698
127538,33,59,15,23,173.8259912
127541,0,0,0,0,35.5
127542,5,31,1,1,271.4556818
127543,2,65,0,2,463.4804878
127544,144,668,71,173,232.7702381
127545,0,4,0,2,153.8285714
127547,0,0,0,1,131.3333333
127550,2,19,2,1,319.5357143
127552,0,11,0,0,479.8636364
127554,3,29,2,0,600.8
127555,48,160,13,57,193.96
127556,0,0,0,0,531.69
127557,1,1,2,0,102.9142857
127558,2,13,0,15,504.9233333
127559,824,2810,108,236,162.8
127561,0,7,0,0,190
127562,44,162,2,9,195.4580745
127563,222,579,43,127,187.1402332
127564,0,0,0,0,202.1363636
127565,0,252,0,43,172.7108434
127566,0,0,0,0,560.8878049
127569,35,90,13,17,220.8883471
127571,0,0,0,0,455.0902477
127572,19,258,14,2,195.7555556
127575,0,67,0,0,179.9482536
127576,0,0,0,0,41.5
127577,82,71,34,54,376
127578,4,8,0,1,223.9327586
127579,21,44,1,9,195.1806748
127580,0,3,0,3,264.16
127581,1,10,0,1,157.025
127582,1,34,0,5,543.4769231
127583,0,3,0,0,155.4
127584,1,5,2,17,633.15875
127585,19,21,5,0,403.8538462
127587,17,24,2,0,369.5
127588,4,45,1,3,166.6818182
127590,0,0,0,0,226
127591,1,10,2,0,204.925
127592,0,1,0,3,172.7
127593,1,11,0,0,302.5466667
127594,1,20,2,4,315.1785714
127596,0,2,0,0,159.2
127597,8,12,4,0,221.3472973
127598,0,0,0,0,365.5654135
127599,3,33,0,4,153.725
127600,200,571,98,2,171.3691742
127601,71,277,12,2,218.9606183
127602,0,0,0,0,351.1367308
127603,13,121,3,16,154.5987871
127604,12,161,7,0,126.7372146
127605,0,0,0,0,417.4791667
127606,25,91,17,23,289.4996109
127607,505,1420,226,352,250.6647733
127609,0,0,0,0,8
127611,61,140,40,49,269.8632319
127612,52,101,16,22,159.0272174
127613,11,167,4,0,157.3702679
127614,95,319,17,16,186.9993485
127616,0,0,0,0,40.75
127617,16,128,3,4,173.4444444
127618,0,0,0,0,104.5
127619,56,595,4,16,319.6073283
127624,66,256,29,31,201.7121681
127625,0,0,0,0,136.0885246
127626,86,531,26,0,311.2974354
127627,29,38,0,5,299.8262037
127628,63,108,28,1,119.9247768
127629,23,100,4,2,183.2670866
127631,1,10,0,0,185.4979167
127632,30,889,8,34,328.0862584
127633,0,0,0,0,122.5
127634,0,0,0,0,234.85
127635,107,364,28,93,
127636,0,0,0,51,478.5424183
127637,33,87,24,3,272.3177083
127638,38,241,10,0,259.9586885
127639,51,616,11,54,257.8805009
127640,45,236,10,36,161.3769273
127641,0,0,0,0,275.9986111
127642,192,438,168,0,370.1262126
127643,77,418,17,35,117.5401979
127644,69,336,20,36,262.5784169
127647,23,111,13,11,170.6090308
127649,28,72,4,0,174.1985961
127650,1,22,2,3,106.7463636
127652,0,0,0,0,125.4345238
127653,71,210,3,4,267.9784367
